complaint_id,nps_score,nps_segment,product,date_received,submitted_via,company_response_to_consumer,timely_response
1689346,7,Passive,Mortgage,12/09/2015,Web,Closed with explanation,Yes
1680956,10,Promoter,Credit card or prepaid card,12/03/2015,Web,Closed with monetary relief,Yes
1641155,6,Detractor,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1691917,8,Passive,Mortgage,12/10/2015,Web,Closed with explanation,Yes
1671600,5,Detractor,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1671596,6,Detractor,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1653308,10,Promoter,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1641167,8,Passive,Checking or savings account,11/05/2015,Web,Closed with monetary relief,Yes
1642386,8,Passive,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1681563,8,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1691109,9,Promoter,Mortgage,12/10/2015,Web,Closed with monetary relief,Yes
1671297,8,Passive,Checking or savings account,11/25/2015,Web,Closed with monetary relief,Yes
1681596,8,Passive,Personal loan,12/03/2015,Web,Closed with explanation,Yes
1651629,5,Detractor,Checking or savings account,11/12/2015,Web,Closed with explanation,Yes
1671637,7,Passive,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1672639,7,Passive,Credit card or prepaid card,11/25/2015,Web,Closed with explanation,Yes
1651634,7,Passive,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1660368,7,Passive,Credit card or prepaid card,11/18/2015,Web,Closed with explanation,Yes
1671638,6,Detractor,Credit card or prepaid card,11/25/2015,Web,Closed with explanation,Yes
1661244,7,Passive,Mortgage,11/18/2015,Web,Closed with explanation,Yes
1691147,10,Promoter,Credit card or prepaid card,12/10/2015,Web,Closed with non-monetary relief,Yes
1641204,8,Passive,Credit card or prepaid card,11/05/2015,Web,Closed with monetary relief,Yes
1671653,8,Passive,Checking or savings account,11/25/2015,Web,Closed with explanation,Yes
1671665,6,Detractor,Student loan,11/25/2015,Web,Closed with explanation,Yes
1681639,8,Passive,Credit card or prepaid card,12/03/2015,Web,Closed with explanation,Yes
1691180,6,Detractor,Personal loan,12/10/2015,Web,Closed with explanation,Yes
1662000,8,Passive,Credit card or prepaid card,11/18/2015,Web,Closed with monetary relief,Yes
1671314,8,Passive,Personal loan,11/25/2015,Web,Closed with explanation,Yes
1641253,5,Detractor,Credit card or prepaid card,11/05/2015,Web,Closed with explanation,Yes
1661358,7,Passive,Credit card or prepaid card,11/18/2015,Web,Closed with explanation,Yes
1698790,6,Detractor,Student loan,12/16/2015,Web,Closed with explanation,Yes
1672766,9,Promoter,Credit card or prepaid card,11/25/2015,Web,Closed with explanation,Yes
1651710,6,Detractor,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1641264,9,Promoter,Personal loan,11/05/2015,Web,Closed with explanation,Yes
1671708,7,Passive,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1691217,8,Passive,Mortgage,12/10/2015,Web,Closed with explanation,Yes
1691222,6,Detractor,Personal loan,12/10/2015,Web,Closed with explanation,Yes
1642255,9,Promoter,Credit card or prepaid card,11/05/2015,Web,Closed with monetary relief,Yes
1641280,8,Passive,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1651728,8,Passive,Checking or savings account,11/12/2015,Web,Closed with explanation,Yes
1691237,8,Passive,Personal loan,12/10/2015,Web,Closed with explanation,Yes
1641291,7,Passive,Checking or savings account,11/05/2015,Web,Closed with explanation,Yes
1651737,6,Detractor,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1672956,8,Passive,Personal loan,11/25/2015,Web,Closed with explanation,Yes
1682528,8,Passive,Checking or savings account,12/03/2015,Web,Closed with monetary relief,Yes
1706970,8,Passive,Credit card or prepaid card,12/16/2015,Web,Closed with explanation,Yes
1672765,8,Passive,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1680998,8,Passive,Personal loan,12/03/2015,Web,Closed with explanation,Yes
1681705,6,Detractor,Credit card or prepaid card,12/03/2015,Web,Closed with explanation,Yes
1691265,9,Promoter,Credit card or prepaid card,12/10/2015,Web,Closed with monetary relief,Yes
1641318,6,Detractor,Checking or savings account,11/05/2015,Web,Closed with explanation,Yes
1642446,8,Passive,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1671748,9,Promoter,Credit card or prepaid card,11/25/2015,Web,Closed with non-monetary relief,Yes
1642292,6,Detractor,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1652842,9,Promoter,Credit card or prepaid card,11/12/2015,Web,Closed with monetary relief,Yes
1671751,7,Passive,Student loan,11/25/2015,Web,Closed with explanation,Yes
1642472,8,Passive,Checking or savings account,11/05/2015,Web,Closed,Yes
1671753,9,Promoter,Checking or savings account,11/25/2015,Web,Closed with explanation,Yes
1641339,8,Passive,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1651784,6,Detractor,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1671760,9,Promoter,Checking or savings account,11/25/2015,Web,Closed with monetary relief,Yes
1681746,6,Detractor,Personal loan,12/03/2015,Web,Closed with explanation,Yes
1651794,9,Promoter,Credit card or prepaid card,11/12/2015,Web,Closed with non-monetary relief,Yes
1651790,7,Passive,Checking or savings account,11/12/2015,Web,Closed with explanation,Yes
1641348,7,Passive,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1690943,6,Detractor,Mortgage,12/10/2015,Web,Closed with explanation,Yes
1681756,6,Detractor,Mortgage,12/03/2015,Web,Closed,Yes
1681758,6,Detractor,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1661436,7,Passive,Credit card or prepaid card,11/18/2015,Web,Closed with explanation,Yes
1692008,8,Passive,Checking or savings account,12/10/2015,Web,Closed,Yes
1651113,5,Detractor,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1692009,7,Passive,Checking or savings account,12/10/2015,Web,Closed,Yes
1692010,6,Detractor,Checking or savings account,12/10/2015,Web,Closed,Yes
1692011,7,Passive,Checking or savings account,12/10/2015,Web,Closed,Yes
1642471,7,Passive,Student loan,11/05/2015,Web,Closed with explanation,Yes
1641370,7,Passive,Credit card or prepaid card,11/05/2015,Web,Closed with explanation,Yes
1641371,9,Promoter,Checking or savings account,11/05/2015,Web,Closed with monetary relief,Yes
1651816,9,Promoter,Checking or savings account,11/12/2015,Web,Closed with monetary relief,Yes
1682370,7,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1691329,8,Passive,Credit card or prepaid card,12/10/2015,Web,Closed with monetary relief,Yes
1691331,6,Detractor,Checking or savings account,12/10/2015,Web,Closed with explanation,Yes
1671269,8,Passive,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1651085,9,Promoter,Credit card or prepaid card,11/12/2015,Web,Closed with non-monetary relief,Yes
1681809,7,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1682376,7,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1672756,7,Passive,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1661938,9,Promoter,Mortgage,11/18/2015,Web,Closed with explanation,Yes
1662238,8,Passive,Credit card or prepaid card,11/18/2015,Web,Closed with explanation,Yes
1681817,7,Passive,Personal loan,12/03/2015,Web,Closed with explanation,Yes
1671823,7,Passive,Credit card or prepaid card,11/25/2015,Web,Closed with explanation,Yes
1671825,6,Detractor,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1671235,9,Promoter,Checking or savings account,11/25/2015,Web,Closed with monetary relief,Yes
1652726,7,Passive,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1705845,7,Passive,Checking or savings account,12/16/2015,Web,Closed with explanation,Yes
1702364,8,Passive,Mortgage,12/16/2015,Web,Closed with explanation,Yes
1651891,6,Detractor,Checking or savings account,11/12/2015,Web,Closed with explanation,Yes
1641468,9,Promoter,Credit card or prepaid card,11/05/2015,Web,Closed with explanation,Yes
1651081,6,Detractor,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1680918,7,Passive,Credit card or prepaid card,12/03/2015,Web,Closed with explanation,Yes
1671873,7,Passive,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1651906,7,Passive,Credit card or prepaid card,11/12/2015,Web,Closed with explanation,Yes
1653216,7,Passive,Personal loan,11/12/2015,Web,Closed with explanation,Yes
1641484,7,Passive,Credit card or prepaid card,11/05/2015,Web,Closed with explanation,Yes
1640738,8,Passive,Checking or savings account,11/05/2015,Web,Closed with explanation,Yes
1662020,9,Promoter,Checking or savings account,11/18/2015,Web,Closed with explanation,Yes
1651912,8,Passive,Checking or savings account,11/12/2015,Web,Closed with explanation,Yes
1641492,9,Promoter,Credit card or prepaid card,11/05/2015,Web,Closed with non-monetary relief,Yes
1642374,6,Detractor,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1681876,6,Detractor,Checking or savings account,12/03/2015,Web,Closed with explanation,Yes
1671887,8,Passive,Student loan,11/25/2015,Web,Closed with explanation,Yes
1653217,7,Passive,Personal loan,11/12/2015,Web,Closed with explanation,Yes
1671245,7,Passive,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1671893,9,Promoter,Mortgage,11/25/2015,Web,Closed with monetary relief,Yes
1691022,7,Passive,Mortgage,12/10/2015,Web,Closed with explanation,Yes
1699037,8,Passive,Mortgage,12/16/2015,Web,Closed with explanation,Yes
1651922,5,Detractor,Personal loan,11/12/2015,Web,Closed,Yes
1671896,9,Promoter,Checking or savings account,11/25/2015,Web,Closed with monetary relief,Yes
1651928,6,Detractor,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1681895,8,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1680943,8,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1691389,7,Passive,Mortgage,12/10/2015,Web,Closed with explanation,Yes
1642563,8,Passive,Credit card or prepaid card,11/05/2015,Web,Closed with monetary relief,Yes
1661547,9,Promoter,Checking or savings account,11/18/2015,Web,Closed with monetary relief,Yes
1651957,2,Detractor,Personal loan,11/12/2015,Web,Closed with explanation,No
1651960,7,Passive,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1651976,8,Passive,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1671940,7,Passive,Checking or savings account,11/25/2015,Web,Closed with explanation,Yes
1653039,6,Detractor,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1652864,5,Detractor,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1641557,9,Promoter,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1642788,8,Passive,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1672918,7,Passive,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1671956,7,Passive,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1641566,7,Passive,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1681939,7,Passive,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1642457,7,Passive,Student loan,11/05/2015,Web,Closed with explanation,Yes
1691066,9,Promoter,Mortgage,12/10/2015,Web,Closed with explanation,Yes
1641595,7,Passive,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1671969,8,Passive,Checking or savings account,11/25/2015,Web,Closed with monetary relief,Yes
1691069,8,Passive,Personal loan,12/10/2015,Web,Closed with non-monetary relief,Yes
1691421,5,Detractor,Checking or savings account,12/10/2015,Web,Closed with explanation,Yes
1652009,6,Detractor,Credit card or prepaid card,11/12/2015,Web,Closed with explanation,Yes
1700609,3,Detractor,Mortgage,12/16/2015,Web,Closed with explanation,No
1661580,9,Promoter,Checking or savings account,11/18/2015,Web,Closed with explanation,Yes
1691427,7,Passive,Credit card or prepaid card,12/10/2015,Web,Closed with explanation,Yes
1642462,6,Detractor,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1680932,7,Passive,Student loan,12/03/2015,Web,Closed with explanation,Yes
1691439,10,Promoter,Checking or savings account,12/10/2015,Web,Closed with monetary relief,Yes
1652035,8,Passive,Credit card or prepaid card,11/12/2015,Web,Closed with explanation,Yes
1652047,9,Promoter,Personal loan,11/12/2015,Web,Closed with explanation,Yes
1662073,9,Promoter,Checking or savings account,11/18/2015,Web,Closed with monetary relief,Yes
1651075,8,Passive,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1691951,7,Passive,Personal loan,12/10/2015,Web,Closed with explanation,Yes
1641623,7,Passive,Student loan,11/05/2015,Web,Closed with explanation,Yes
1651956,6,Detractor,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1681996,9,Promoter,Mortgage,12/03/2015,Web,Closed with monetary relief,Yes
1691451,9,Promoter,Credit card or prepaid card,12/10/2015,Web,Closed with explanation,Yes
1680972,6,Detractor,Credit card or prepaid card,12/03/2015,Web,Closed with explanation,Yes
1706703,7,Passive,Mortgage,12/17/2015,Web,Closed with explanation,Yes
1652061,9,Promoter,Credit card or prepaid card,11/12/2015,Web,Closed with explanation,Yes
1672031,7,Passive,Checking or savings account,11/25/2015,Web,Closed with explanation,Yes
1641868,8,Passive,Checking or savings account,11/05/2015,Web,Closed with explanation,Yes
1705485,6,Detractor,Mortgage,12/17/2015,Web,Closed with explanation,Yes
1661625,7,Passive,Mortgage,11/18/2015,Web,Closed with explanation,Yes
1641654,9,Promoter,Credit card or prepaid card,11/05/2015,Web,Closed with non-monetary relief,Yes
1691470,7,Passive,Mortgage,12/10/2015,Web,Closed with explanation,Yes
1661634,5,Detractor,Mortgage,11/18/2015,Web,Closed with explanation,Yes
1661638,7,Passive,Credit card or prepaid card,11/18/2015,Web,Closed with explanation,Yes
1672055,10,Promoter,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1652084,9,Promoter,Checking or savings account,11/12/2015,Web,Closed with monetary relief,Yes
1652088,6,Detractor,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1691481,5,Detractor,Credit card or prepaid card,12/10/2015,Web,Closed with explanation,Yes
1672070,9,Promoter,Credit card or prepaid card,11/25/2015,Web,Closed with monetary relief,Yes
1671237,6,Detractor,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1652110,8,Passive,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1642321,6,Detractor,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1641694,8,Passive,Student loan,11/05/2015,Web,Closed with explanation,Yes
1672960,6,Detractor,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1682560,6,Detractor,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1682406,9,Promoter,Credit card or prepaid card,12/03/2015,Web,Closed with non-monetary relief,Yes
1661645,7,Passive,Mortgage,11/18/2015,Web,Closed with explanation,Yes
1672090,6,Detractor,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1704724,8,Passive,Mortgage,12/17/2015,Web,Closed with explanation,Yes
1641707,7,Passive,Mortgage,11/05/2015,Web,Closed with explanation,Yes
1706706,6,Detractor,Mortgage,12/17/2015,Web,Closed with explanation,Yes
1641713,6,Detractor,Checking or savings account,11/05/2015,Web,Closed with explanation,Yes
1682057,7,Passive,Credit card or prepaid card,12/03/2015,Web,Closed with explanation,Yes
1684167,6,Detractor,Mortgage,12/03/2015,Web,Closed with explanation,Yes
1671231,7,Passive,Credit card or prepaid card,11/25/2015,Web,Closed with explanation,Yes
1652131,8,Passive,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1661682,7,Passive,Mortgage,11/18/2015,Web,Closed with explanation,Yes
1671241,6,Detractor,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1642443,8,Passive,Personal loan,11/05/2015,Web,Closed with explanation,Yes
1672136,6,Detractor,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1671249,7,Passive,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1705666,6,Detractor,Personal loan,12/17/2015,Web,Closed with explanation,Yes
1661694,6,Detractor,Credit card or prepaid card,11/18/2015,Web,Closed with explanation,Yes
1704571,6,Detractor,Credit card or prepaid card,12/17/2015,Web,Closed with explanation,Yes
1706257,7,Passive,Credit card or prepaid card,12/17/2015,Web,Closed with explanation,Yes
1704994,6,Detractor,Credit card or prepaid card,12/17/2015,Web,Closed with explanation,Yes
1704727,7,Passive,Mortgage,12/17/2015,Web,Closed with explanation,Yes
1681016,6,Detractor,Credit card or prepaid card,12/03/2015,Web,Closed with explanation,Yes
1703155,7,Passive,Mortgage,12/17/2015,Web,Closed with explanation,Yes
1661720,9,Promoter,Mortgage,11/18/2015,Web,Closed with monetary relief,Yes
1691514,6,Detractor,Personal loan,12/10/2015,Web,Closed with explanation,Yes
1661971,8,Passive,Credit card or prepaid card,11/18/2015,Web,Closed with explanation,Yes
1706668,7,Passive,Mortgage,12/17/2015,Web,Closed with explanation,Yes
1691930,8,Passive,Mortgage,12/10/2015,Web,Closed with explanation,Yes
1642469,7,Passive,Checking or savings account,11/05/2015,Web,Closed with explanation,Yes
1671267,6,Detractor,Credit card or prepaid card,11/25/2015,Web,Closed with explanation,Yes
1699764,7,Passive,Personal loan,12/17/2015,Web,Closed with explanation,Yes
1652916,7,Passive,Credit card or prepaid card,11/12/2015,Web,Closed with explanation,Yes
1682538,6,Detractor,Credit card or prepaid card,12/03/2015,Web,Closed with explanation,Yes
1691523,7,Passive,Mortgage,12/10/2015,Web,Closed with explanation,Yes
1652845,7,Passive,Mortgage,11/12/2015,Web,Closed with explanation,Yes
1701564,6,Detractor,Mortgage,12/17/2015,Web,Closed with explanation,Yes
1671348,6,Detractor,Mortgage,11/25/2015,Web,Closed with explanation,Yes
1682143,6,Detractor,Mortgage,12/03/2015,Web,Closed with explanation,Yes
